537;;L;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-25;NULL;Cairon C 429;CMA210700000584;;-;;paid;0;0;OK;N;0;0;NULL;1792.9;2020-09-17;1;-;Sauveniere;NULL;NULL;1generic;actif;307;12;24-11-21 17:37;24-11-21 17:37
538;;S;Gris ;stock;NULL;NULL;2021-11-26;2021-10-15;NULL;Cairon T 300 625;CJ2102000000521;;-;;paid;0;0;OK;N;0;0;NULL;1851.17;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;337;12;15-10-21 10:43;15-10-21 10:43
539;;S;Gris ;stock;NULL;NULL;2021-11-26;2021-10-15;NULL;Cairon T 300 625;CJ2101000004667;;-;;paid;0;0;OK;N;0;0;NULL;1851.17;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;337;12;15-10-21 10:44;15-10-21 10:44
540;;L;Noir;selling;NULL;NULL;2021-08-13;2021-08-25;2021-09-07;Cairon C 429;CMA210700000484;;-;;paid;0;2561.98;OK;N;0;0;NULL;1792.9;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;307;618;07-09-21 18:24;07-09-21 18:24
541;;XL;Noir/Rouge;stock;NULL;NULL;2021-08-13;2021-09-01;NULL;Cairon S 429;CCR21000013018;;-;;paid;0;0;OK;N;0;0;NULL;1734.64;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;402;12;02-09-21 15:32;02-09-21 15:32
542;;S;Bleu;stock;NULL;NULL;2021-09-29;2021-10-15;NULL;eTouring 6,4;VCR21000005123;;-;;paid;0;0;OK;N;0;0;NULL;1574.4;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;550;12;15-10-21 10:41;15-10-21 10:41
543;;S;Bleu;stock;NULL;NULL;2021-09-29;2021-10-15;NULL;eTouring 6,4;VCR21000005129;;-T82 5088;;paid;0;0;OK;N;0;0;NULL;1574.4;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;550;12;30-11-21 12:10;30-11-21 12:10
545;;L;Gris ;stock;NULL;NULL;2021-05-04;2021-05-15;NULL;GRV 500 C;CMA210400000572;;-;;NULL;0;0;OK;N;0;0;NULL;1035.47;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;360;12;30-08-21 11:27;30-08-21 11:27
546;;M;Noir;stock;NULL;NULL;2021-07-26;2021-07-07;NULL;WME 529;CC0210A00000231;;-;;paid;0;0;OK;N;0;0;NULL;1909.43;2020-09-17;1;-;KAMEO;NULL;NULL;1generic;actif;368;12;30-08-21 11:43;30-08-21 11:43
547;;L;Noir;stock;NULL;NULL;2021-07-26;2021-07-07;NULL;WME 529;CC0211200000519;;-;;paid;0;0;OK;N;0;0;NULL;1909.43;2020-09-17;1;-;Sauveniere;NULL;NULL;1generic;actif;368;12;26-08-21 18:39;26-08-21 18:39
548;;S;Rouge;stock;NULL;NULL;2021-08-30;2021-06-21;NULL;Tanana Dry 6;KCR21000003484;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;522;12;26-08-21 18:32;26-08-21 18:32
549;;S;Rouge;stock;NULL;NULL;2021-08-30;2021-06-18;NULL;Tanana Dry 6;KCR21000003856;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;522;12;26-08-21 18:35;26-08-21 18:35
551;;M;Rouge;stock;NULL;NULL;2021-08-30;2021-06-18;NULL;Tanana Dry 6;KCR21000003587;;-6054V;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;KAMEO;NULL;NULL;1generic;actif;522;12;24-11-21 14:16;24-11-21 14:16
552;;M;Rouge;stock;NULL;NULL;2021-08-30;2021-06-18;NULL;Tanana Dry 6;KCR21000004607;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;522;12;26-08-21 18:33;26-08-21 18:33
553;;S;Rouge;stock;NULL;NULL;2021-08-18;2021-06-18;NULL;Tanana Dry 6;KCR21000003375;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;521;12;18-06-21 17:13;18-06-21 17:13
554;;S;Rouge;stock;NULL;NULL;2021-08-18;2021-06-18;NULL;Tanana Dry 6;KCR21000003382;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;521;12;18-06-21 17:18;18-06-21 17:18
555;;S;Rouge;stock;NULL;NULL;2021-08-18;2021-06-18;NULL;Tanana Dry 6;KCR21000003683;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;521;12;26-08-21 18:32;26-08-21 18:32
556;;M;Rouge;stock;NULL;NULL;2021-08-18;2021-06-18;NULL;Tanana Dry 6;KCR21000003587;;-;;paid;0;0;OK;N;0;0;NULL;1657.5;2020-11-12;1;-;Sauveniere;NULL;NULL;1generic;actif;521;12;18-06-21 17:11;18-06-21 17:11
558;;L;Noir;order;NULL;NULL;2021-06-28;NULL;NULL;Xyron C 527;-;NULL;-;NULL;;NULL;0;OK;N;0;0;NULL;2899.93;2021-01-08;1;-;NULL;NULL;NULL;1generic;actif;353;12;31-05-21 10:51;31-05-21 10:51
559;;S;Rouge/ Noir ;stock;NULL;NULL;2021-05-28;2021-05-28;NULL;Cairon C 227;CCR21000017553;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-14;1;-;Sauveniere;NULL;NULL;1generic;actif;289;12;13-06-21 15:50;13-06-21 15:50
560;;S;Rouge/ Noir ;stolen;2021-10-30;NULL;2021-05-28;2021-05-28;NULL;Cairon C 227;CCR21000017522;;-;;paid;0;1519.9;OK;N;0;0;NULL;1443.32;2021-01-14;1;-;NULL;NULL;NULL;1generic;actif;289;12;02-11-21 09:19;02-11-21 09:19
561;;M;Rouge/ Noir ;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000017154;NULL;-;NULL;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-14;1;-;KAMEO;NULL;NULL;1generic;actif;289;12;05-05-21 15:18;05-05-21 15:18
563;;L;Rouge/ Noir ;selling;NULL;NULL;2021-08-06;2021-08-05;2021-11-26;Xyron S 327;CSW211100007834;;-;;paid;0;3636.32;OK;N;0;0;NULL;2550.34;2021-01-14;1;-;KAMEO;NULL;NULL;1generic;actif;345;586;26-11-21 15:21;26-11-21 15:21
565;;L;Bleu/ Noir ;stock;NULL;NULL;2021-07-26;2021-07-07;NULL;Xyron S 527;SCW211100008734;;-;;paid;0;0;OK;N;0;0;NULL;3132.99;2021-01-14;1;-;Sauveniere;NULL;NULL;1generic;actif;347;12;26-08-21 18:40;26-08-21 18:40
566;;L;Bleu/Noir;stock;NULL;NULL;2021-07-26;2021-07-07;NULL;Xyron S 527;CSW211200009104;-;-;;paid;0;0;OK;N;0;0;NULL;3132.99;2021-01-14;1;-;Sauveniere;NULL;NULL;1generic;actif;347;12;26-08-21 18:44;26-08-21 18:44
570;;M;Gris ;selling;NULL;NULL;2021-07-23;2021-07-07;2021-12-16;Hydric SUV;KCR21000003785;;-5013V;;paid;0;2314.01;OK;N;0;0;NULL;1657.5;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;508;679;16-12-21 18:09;16-12-21 18:09
571;;L;Brun;stock;NULL;NULL;2021-06-14;2021-06-18;NULL;Sapric Dry 8;KCR21000001790;;-;;paid;0;0;OK;N;0;0;NULL;2023;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;513;12;18-06-21 17:15;18-06-21 17:15
572;;M;Brun;selling;NULL;NULL;2021-06-14;2021-06-18;2021-07-29;Sapric Dry 8;KCR21000001814;;-;;paid;0;2809.88;OK;N;0;0;NULL;2023;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;513;582;29-07-21 08:15;29-07-21 08:15
574;;L;Rouge;selling;2021-09-17;NULL;2021-05-07;2021-05-12;2021-09-17;Cairon C 227;CCR21000019572;ABUS 456114;AXA 6291V;;paid;0;2066.07;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;288;633;12-10-21 14:53;12-10-21 14:53
575;;L;Rouge;stock;NULL;NULL;2021-05-07;2021-05-12;NULL;Cairon C 227;CCR21000019571;;-6243V;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;288;12;24-11-21 11:49;24-11-21 11:49
576;;L;Rouge;pending_delivery;NULL;NULL;2021-05-07;2021-05-12;NULL;Cairon C 227;CCR21000019585;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;288;633;14-02-22 17:43;14-02-22 17:43
577;;L;Rouge;stock;NULL;NULL;2021-05-07;2021-05-12;NULL;Cairon C 227;CCR21000019595;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;288;12;13-06-21 16:00;13-06-21 16:00
578;;M;Rouge;selling;2021-07-07;NULL;2021-05-07;2021-05-05;2021-07-07;Cairon C 227;CCR21000017127;456166;6708V;;monthly;0;2066.07;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;289;424;07-07-21 14:58;07-07-21 14:58
579;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000017140;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;289;12;22-12-21 16:40;22-12-21 16:40
580;;M;Rouge;selling;2021-11-30;2021-11-30;2021-05-07;2021-05-05;2021-12-16;Cairon C 227;CCR21000017180;;-;;monthly;0;2066.11;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;289;730;16-12-21 14:30;16-12-21 14:30
581;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000018326;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;289;12;13-06-21 16:06;13-06-21 16:06
582;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000017111;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;289;12;13-06-21 16:06;13-06-21 16:06
583;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000017107;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;289;12;13-06-21 16:06;13-06-21 16:06
584;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;Cairon C 227;CCR21000017120;;-;;paid;0;0;OK;N;0;0;NULL;1443.32;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;289;12;13-06-21 16:05;13-06-21 16:05
585;;M;Rouge;stock;NULL;NULL;2021-05-07;2021-05-05;NULL;;CCR21000017134;ABUS 365251;AXA 5598V;;monthly;0;0;KO;N;0;0;NULL;1443.32;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;289;12;31-10-21 14:19;31-10-21 14:19
588;;L;Noir / rouge;stock;NULL;NULL;2021-08-27;2021-08-18;NULL;Cairon C 427;CMA210700000669;;-;;paid;0;0;OK;N;0;0;NULL;1793.38;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;374;12;24-11-21 17:39;24-11-21 17:39
589;;L;Noir / rouge;selling;2022-01-19;NULL;2021-08-27;2021-08-18;2022-01-19;Cairon C 427;CMA210700000342;ABUS 354326;AXA 2675V;;paid;0;2561.98;OK;N;0;0;NULL;1793.38;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;374;764;20-01-22 13:26;20-01-22 13:26
590;;L;Noir / rouge;stock;NULL;NULL;2021-08-27;2021-08-18;NULL;Cairon C 427;CMA210700000361;;-3239V;;paid;0;0;OK;N;0;0;NULL;1793.38;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;374;12;12-11-21 10:48;12-11-21 10:48
592;;M;Blanc/Noir;selling;NULL;NULL;2021-08-12;2021-08-18;2021-08-26;Cairon C 427;CMA210700001338;;-;;paid;0;2561.98;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;374;619;26-08-21 13:43;26-08-21 13:43
593;;M;Noir / rouge;stock;NULL;NULL;2021-08-12;2021-08-18;NULL;Cairon C 427;CMA210700001111;;-;;paid;0;0;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;374;12;24-11-21 17:38;24-11-21 17:38
594;;M;Rouge/ Noir ;stock;NULL;NULL;2021-08-12;2021-08-18;NULL;Cairon C 427;CMA210700001122;;-;;paid;0;0;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;374;12;19-08-21 12:37;19-08-21 12:37
595;;L;Rouge/ Noir ;selling;NULL;NULL;2021-08-13;2021-08-18;2021-09-22;Cairon C 427;CMA210700000354;;-;;paid;0;2561.98;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;374;647;22-09-21 21:06;22-09-21 21:06
596;;L;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-11;NULL;Cairon C 427;CMA210700000628;;-;;paid;0;0;OK;N;0;0;NULL;1793.38;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;373;12;24-11-21 17:34;24-11-21 17:34
597;;L;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-11;NULL;Cairon C 427;CMA210700000676;;-;;paid;0;0;OK;N;0;0;NULL;1793.38;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;373;12;12-11-21 10:28;12-11-21 10:28
599;;S;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-11;NULL;Cairon C 427;CMA210700001681;;-;;paid;0;0;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;374;12;24-11-21 17:40;24-11-21 17:40
600;;S;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-11;NULL;Cairon C 427;CMA210700001635;;-;;paid;0;0;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;374;12;24-11-21 17:41;24-11-21 17:41
601;;S;Platin mat / black;stock;NULL;NULL;2021-08-13;2021-08-11;NULL;Cairon C 427;CMA210700001893;;-;;paid;0;0;OK;N;0;0;NULL;1115.87;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;374;12;29-11-21 16:25;29-11-21 16:25
602;;M;Rouge/ Noir ;stock;NULL;NULL;2021-09-10;2021-09-15;NULL;Cairon S 429;CCR21000023378;;-;;paid;0;0;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;402;12;15-09-21 12:18;15-09-21 12:18
603;;M;Rouge/ Noir ;stock;NULL;NULL;2021-09-10;2021-09-15;NULL;Cairon S 429;CCR21000023383;;-;;paid;0;0;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;402;12;15-09-21 12:19;15-09-21 12:19
605;;L;Rouge/ Noir ;stock;NULL;NULL;2021-07-30;2021-07-23;NULL;Cairon S 429;CCR21000016391;;-;;paid;0;0;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;402;12;04-08-21 17:40;04-08-21 17:40
606;;L;Rouge/ Noir ;stock;NULL;NULL;2021-07-30;2021-07-23;NULL;Cairon S 429;CCR21000016344;;-;;paid;0;0;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;402;12;04-08-21 17:38;04-08-21 17:38
607;;XL;Rouge/ Noir ;selling;NULL;NULL;2021-09-10;2021-09-01;2021-09-04;Cairon S 429;CCR21000013018;-;-;;monthly;0;2231.36;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;402;378;04-09-21 10:07;04-09-21 10:07
608;;XL;Rouge/ Noir ;stock;NULL;NULL;2021-09-10;2021-09-01;NULL;Cairon S 429;CCR21000013029;;-4750V;;paid;0;0;OK;N;0;0;NULL;1734.64;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;402;12;30-11-21 15:49;30-11-21 15:49
609;;L;Bleu/Noir;stock;NULL;NULL;2021-10-11;2021-10-25;NULL;Xyron S 527;CSW210300010710;-;-;;paid;0;0;OK;N;0;0;NULL;3132.99;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;347;12;28-10-21 18:11;28-10-21 18:11
610;;XL;Bleu/Noir;selling;NULL;NULL;2021-07-30;2021-08-05;2021-12-07;Xyron S 527;CSW211200009014;353611;-3316V;;paid;0;4462.76;OK;N;0;0;NULL;3132.99;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;347;418;07-12-21 15:53;07-12-21 15:53
611;;XL;Bleu/Noir;stolen;2021-10-30;NULL;2021-07-30;2021-08-05;NULL;Xyron S 527;CSW211200009044;;-2999V;;paid;0;3193.83;OK;N;0;0;NULL;3132.99;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;347;12;02-11-21 09:19;02-11-21 09:19
612;;XL;Bleu/Noir;stock;NULL;NULL;2021-07-30;2021-08-05;NULL;Xyron S 527;CWS211200009051;;-;;paid;0;0;OK;N;0;0;NULL;3132.99;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;347;12;28-10-21 14:29;28-10-21 14:29
614;;L;Orange/Bleu;stolen;2021-10-30;NULL;2021-07-26;2021-07-30;NULL;Xyron S 827;CCO210A00000069;;2611V;;paid;0;3608.78;OK;N;0;0;NULL;3540.84;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;349;12;14-01-22 15:30;14-01-22 15:30
615;;L;Orange/Bleu;selling;NULL;NULL;2021-07-26;2021-07-30;2021-11-19;Xyron S 827;CC0210A00000022;335266;2616V;;paid;0;4537.15;OK;N;0;0;NULL;3540.84;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;349;720;19-11-21 10:28;19-11-21 10:28
616;;L;Orange/Bleu;stock;NULL;NULL;2021-07-26;2021-07-30;NULL;Xyron S 827;CCO210A00000023;;-;;paid;0;0;OK;N;0;0;NULL;3540.84;2021-01-26;1;-;Sauveniere;NULL;NULL;1generic;actif;349;12;31-10-21 18:01;31-10-21 18:01
617;;M;Noir;stock;NULL;NULL;2021-10-15;2021-12-03;NULL;eAdventure 12,8;-21G28H531284;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:59;03-12-21 11:59
618;;M;Noir;stock;NULL;NULL;2021-10-15;2021-12-03;NULL;eAdventure 12,8;-21G28H531281;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:58;03-12-21 11:58
619;;M;Noir;stock;NULL;NULL;2021-10-15;2021-12-03;NULL;eAdventure 12,8;-21G28H532225;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:55;03-12-21 11:55
620;;L;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21G28H582367;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:53;03-12-21 11:53
621;;L;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21G28H582361;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:52;03-12-21 11:52
622;;L;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21G28H2371;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:51;03-12-21 11:51
623;;L;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21G28H582363;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;527;12;03-12-21 11:50;03-12-21 11:50
624;;S;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21w28h461334;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;12;03-12-21 11:46;03-12-21 11:46
625;;S;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21w28h461301;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;12;03-12-21 11:44;03-12-21 11:44
626;;S;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21w28h46;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;12;03-12-21 11:43;03-12-21 11:43
627;;M;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;-21w28h510511;;-;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;12;03-12-21 11:40;03-12-21 11:40
628;;M;Noir;selling;NULL;NULL;2021-10-22;2021-12-03;2022-01-21;eAdventure 12,8;-21w28h512037;ABUS 265163;ABUS T82 1878;;paid;0;2974;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;765;21-01-22 10:19;21-01-22 10:19
629;;M;Noir;selling;2022-01-10;NULL;2021-10-22;2021-12-03;2022-01-10;eAdventure 12,8;-21W28H510536;;T82 3779;;paid;0;2974;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;NULL;NULL;NULL;1generic;actif;528;752;10-01-22 12:21;10-01-22 12:21
630;;M;Noir;stock;NULL;NULL;2021-10-22;2021-12-03;NULL;eAdventure 12,8;21W28H510514;;-T82 1844;;paid;0;0;OK;N;0;0;NULL;2041.8;2021-01-26;1;-;KAMEO;NULL;NULL;1generic;actif;528;12;08-12-21 11:24;08-12-21 11:24
631;;M;Rouge/ Noir mat;stock;NULL;NULL;0000-00-00;2021-03-03;NULL;Cairon T 200;CCR21000010206;NULL;-;NULL;paid;NULL;0;OK;N;0;0;NULL;1618.11;2020-09-30;1;NULL;Sauveniere;NULL;NULL;1generic;actif;327;12;04-03-21 10:21;04-03-21 10:21
632;;M;Rouge/ Noir mat;stock;NULL;NULL;0000-00-00;2021-03-03;NULL;Cairon T 200;CCR21000010155;NULL;-;NULL;paid;NULL;0;OK;N;0;0;NULL;1618.11;2020-09-30;1;NULL;Sauveniere;NULL;NULL;1generic;actif;327;12;04-03-21 10:22;04-03-21 10:22
633;;M;Rouge/ Noir mat;stolen;2021-10-30;NULL;0000-00-00;2021-03-03;NULL;Cairon T 200;CCR21000010145;;-;;paid;0;1703.9;OK;N;0;0;NULL;1618.11;2020-09-30;1;;NULL;NULL;NULL;1generic;actif;327;12;02-11-21 09:21;02-11-21 09:21
638;;M;Rouge;selling;NULL;NULL;0000-00-00;2021-03-03;2021-08-05;eUrban 11,8;HHB01102003;ABUS 513651;ABUS T82 2915;;monthly;0;2891;OK;N;0;0;NULL;2330;2020-09-30;1;;NULL;NULL;NULL;1generic;actif;243;420;05-08-21 10:02;05-08-21 10:02
640;;L;Noir;stock;NULL;NULL;0000-00-00;2021-03-03;NULL;XD3 speed;-;NULL;NULL;NULL;paid;NULL;0;OK;N;0;0;NULL;2775;2021-02-01;1;NULL;Sauveniere;NULL;NULL;1generic;actif;53;12;04-03-21 11:53;04-03-21 11:53
641;;L;Noir;stock;NULL;NULL;0000-00-00;2021-03-03;NULL;XD3 speed;WEUHNF2BXKC03048;ABUS 361621;ABUS 361621;SPCT319;paid;0;0;OK;N;0;0;NULL;2775;2021-02-01;1;;KAMEO;NULL;NULL;1generic;actif;53;12;28-01-22 16:23;28-01-22 16:23
647;;unique;Bone grey;selling;NULL;NULL;2021-06-01;2021-09-10;2021-11-18;Boost E 10D performance CX;WNBK00448;344516;5475;;paid;0;3635.54;OK;N;0;0;NULL;2587;2021-03-12;1;;KAMEO;NULL;NULL;1generic;actif;622;691;18-11-21 18:57;18-11-21 18:57
648;;unique;Bone grey;stock;NULL;NULL;2021-06-01;2021-03-01;NULL;Boost E 10D performance ;A verifier : WNAB01127;;;;paid;0;0;OK;N;0;0;NULL;2411.76;2021-03-12;1;;Sauveniere;NULL;NULL;1generic;actif;226;12;20-07-21 11:51;20-07-21 11:51
652;;L;Noir;stock;NULL;NULL;2021-04-30;2021-06-30;NULL;Milano;CDS20552121;;-;;paid;0;0;OK;N;0;0;NULL;1850;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;633;12;04-10-21 09:19;04-10-21 09:19
653;;L;Noir;stock;NULL;NULL;2021-04-30;2021-06-30;NULL;Milano;CDS20552225;;-;;paid;0;0;OK;N;0;0;NULL;1850;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;633;12;04-10-21 09:14;04-10-21 09:14
655;;S;Vert ok;stock;NULL;NULL;2021-03-30;2021-06-23;NULL;Brussels;CDS20552495;;-;;paid;0;0;OK;N;0;0;NULL;1850;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;632;12;28-10-21 12:39;28-10-21 12:39
656;;S;Vert ok;stock;NULL;NULL;2021-05-31;2021-06-30;NULL;Brussels;CDS20552258;;-;;paid;0;0;OK;N;0;0;NULL;1650;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;632;12;28-10-21 12:41;28-10-21 12:41
657;;S;Vert ok;pending_delivery;NULL;NULL;2021-05-31;2021-11-22;NULL;Bzen Brussels;CDS20552313;;-;;monthly;0;0;OK;N;0;0;NULL;1650;2021-11-22;1;-;KAMEO;NULL;NULL;1generic;actif;632;213;08-02-22 10:15;08-02-22 10:15
658;;S;Vert ok;stock;NULL;NULL;2021-05-31;2021-07-20;NULL;Brussels-002;CDS20552261;;-;;monthly;0;0;OK;N;0;0;NULL;1650;2020-10-01;1;-;KAMEO;NULL;NULL;1generic;actif;632;12;22-11-21 13:44;22-11-21 13:44
662;;M;Noir;stock;NULL;NULL;2021-05-31;2021-08-04;NULL;Brussels;-CDS20552480;;-;;paid;0;0;OK;N;0;0;NULL;1650;2020-10-01;1;-;KAMEO;NULL;NULL;1generic;actif;632;12;03-01-22 16:16;03-01-22 16:16
663;;S;Noir;selling;NULL;NULL;2021-03-30;2021-06-30;2021-08-05;Brussels;CDS20552443;;-;;paid;0;2384.3;OK;N;0;0;NULL;1650;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;632;600;05-08-21 10:29;05-08-21 10:29
664;;M;Noir;stock;NULL;NULL;2021-04-30;2021-06-30;NULL;Brussels;CDS20552499;;-;;paid;0;0;OK;N;0;0;NULL;1650;2020-10-01;1;-;Sauveniere;NULL;NULL;1generic;actif;632;12;05-07-21 18:07;05-07-21 18:07
